Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Mudahan yg bullying keturunannya atau anaknya kena penyakit abnormal biar ngerasain penderitaan kalau di bullying tu gmana sih 😠,Mudahan yg bullying keturunannya atau anaknya kena penyakit abnormal biar ngerasain penderitaan kalau di bullying tu gmana sih,mudahan yg bullying keturunannya atau anaknya kena penyakit abnormal biar ngerasain penderitaan kalau di bullying tu gmana sih,"['mudahan', 'yg', 'bullying', 'keturunannya', 'atau', 'anaknya', 'kena', 'penyakit', 'abnormal', 'biar', 'ngerasain', 'penderitaan', 'kalau', 'di', 'bullying', 'tu', 'gmana', 'sih']","['mudahan', 'yang', 'bullying', 'keturunannya', 'atau', 'anaknya', 'kena', 'penyakit', 'abnormal', 'biar', 'ngerasain', 'penderitaan', 'kalau', 'di', 'bullying', 'tu', 'gmana', 'sih']","['mudahan', 'bullying', 'keturunannya', 'anaknya', 'kena', 'penyakit', 'abnormal', 'biar', 'ngerasain', 'penderitaan', 'bullying', 'tu', 'gmana', 'sih']","['mudah', 'bullying', 'turun', 'anak', 'kena', 'sakit', 'abnormal', 'biar', 'ngerasain', 'derita', 'bullying', 'tu', 'gmana', 'sih']",mudah bullying turun anak kena sakit abnormal biar ngerasain derita bullying tu gmana sih
stay strong!,stay strong,stay strong,"['stay', 'strong']","['stay', 'strong']","['stay', 'strong']","['stay', 'strong']",stay strong
Kurangnya didikan yg baik dari orang tua si pembully,Kurangnya didikan yg baik dari orang tua si pembully,kurangnya didikan yg baik dari orang tua si pembully,"['kurangnya', 'didikan', 'yg', 'baik', 'dari', 'orang', 'tua', 'si', 'pembully']","['kurangnya', 'didikan', 'yang', 'baik', 'dari', 'orang', 'tua', 'si', 'pembully']","['kurangnya', 'didikan', 'orang', 'tua', 'si', 'pembully']","['kurang', 'dik', 'orang', 'tua', 'si', 'pembully']",kurang dik orang tua si pembully
Gua jg pernah jd kyk anak itu saat sd gara2 temen gua pada iri dan dengki atas skill yg gua punya... Tapi akhirnya mereka tambah jeles sendiri dibandingkan aku... Gua mah tinggal ngetawain temen gua yg ngebully yg skrg gua lebih memiliki pengalaman yg lebih baru dan keren dibandingkan temen gua yg ngebully gua,Gua jg pernah jd kyk anak itu saat sd gara temen gua pada iri dan dengki atas skill yg gua punya Tapi akhirnya mereka tambah jeles sendiri dibandingkan aku Gua mah tinggal ngetawain temen gua yg ngebully yg skrg gua lebih memiliki pengalaman yg lebih baru dan keren dibandingkan temen gua yg ngebully gua,gua jg pernah jd kyk anak itu saat sd gara temen gua pada iri dan dengki atas skill yg gua punya tapi akhirnya mereka tambah jeles sendiri dibandingkan aku gua mah tinggal ngetawain temen gua yg ngebully yg skrg gua lebih memiliki pengalaman yg lebih baru dan keren dibandingkan temen gua yg ngebully gua,"['gua', 'jg', 'pernah', 'jd', 'kyk', 'anak', 'itu', 'saat', 'sd', 'gara', 'temen', 'gua', 'pada', 'iri', 'dan', 'dengki', 'atas', 'skill', 'yg', 'gua', 'punya', 'tapi', 'akhirnya', 'mereka', 'tambah', 'jeles', 'sendiri', 'dibandingkan', 'aku', 'gua', 'mah', 'tinggal', 'ngetawain', 'temen', 'gua', 'yg', 'ngebully', 'yg', 'skrg', 'gua', 'lebih', 'memiliki', 'pengalaman', 'yg', 'lebih', 'baru', 'dan', 'keren', 'dibandingkan', 'temen', 'gua', 'yg', 'ngebully', 'gua']","['aku', 'juga', 'pernah', 'jadi', 'kayak', 'anak', 'itu', 'saat', 'sd', 'gara', 'temen', 'aku', 'pada', 'iri', 'dan', 'dengki', 'atas', 'skill', 'yang', 'aku', 'punya', 'tapi', 'akhirnya', 'mereka', 'tambah', 'jeles', 'sendiri', 'dibandingkan', 'aku', 'aku', 'mah', 'tinggal', 'ngetawain', 'temen', 'aku', 'yang', 'ngebully', 'yang', 'sekarang', 'aku', 'lebih', 'memiliki', 'pengalaman', 'yang', 'lebih', 'baru', 'dan', 'keren', 'dibandingkan', 'temen', 'aku', 'yang', 'ngebully', 'aku']","['kayak', 'anak', 'sd', 'gara', 'temen', 'iri', 'dengki', 'skill', 'jeles', 'dibandingkan', 'mah', 'tinggal', 'ngetawain', 'temen', 'ngebully', 'memiliki', 'pengalaman', 'keren', 'dibandingkan', 'temen', 'ngebully']","['kayak', 'anak', 'sd', 'gara', 'temen', 'iri', 'dengki', 'skill', 'jeles', 'banding', 'mah', 'tinggal', 'ngetawain', 'temen', 'ngebully', 'milik', 'alam', 'keren', 'banding', 'temen', 'ngebully']",kayak anak sd gara temen iri dengki skill jeles banding mah tinggal ngetawain temen ngebully milik alam keren banding temen ngebully
bingung sm yg di twitter,bingung sm yg di twitter,bingung sm yg di twitter,"['bingung', 'sm', 'yg', 'di', 'twitter']","['bingung', 'sama', 'yang', 'di', 'twitter']","['bingung', 'twitter']","['bingung', 'twitter']",bingung twitter
Udah lama kejadian nya.,Udah lama kejadian nya,udah lama kejadian nya,"['udah', 'lama', 'kejadian', 'nya']","['udah', 'lama', 'kejadian', 'nya']","['udah', 'kejadian', 'nya']","['udah', 'jadi', 'nya']",udah jadi nya
rasanya ga tega ngeliat anak di bully bgtu 😢 adik ku jg sama sering di bully di skolahnya karna dia anak ABK... pulng sekolah sllu nangis mao pergi skolah juga nangis minta berenti skolah mulu.. rasanya klo ngedenger anak2 yg suka bully org lain pengen bgt omelin sama marah2in itu anak .. 😢,rasanya ga tega ngeliat anak di bully bgtu adik ku jg sama sering di bully di skolahnya karna dia anak ABK pulng sekolah sllu nangis mao pergi skolah juga nangis minta berenti skolah mulu rasanya klo ngedenger anak yg suka bully org lain pengen bgt omelin sama marahin itu anak,rasanya ga tega ngeliat anak di bully bgtu adik ku jg sama sering di bully di skolahnya karna dia anak abk pulng sekolah sllu nangis mao pergi skolah juga nangis minta berenti skolah mulu rasanya klo ngedenger anak yg suka bully org lain pengen bgt omelin sama marahin itu anak,"['rasanya', 'ga', 'tega', 'ngeliat', 'anak', 'di', 'bully', 'bgtu', 'adik', 'ku', 'jg', 'sama', 'sering', 'di', 'bully', 'di', 'skolahnya', 'karna', 'dia', 'anak', 'abk', 'pulng', 'sekolah', 'sllu', 'nangis', 'mao', 'pergi', 'skolah', 'juga', 'nangis', 'minta', 'berenti', 'skolah', 'mulu', 'rasanya', 'klo', 'ngedenger', 'anak', 'yg', 'suka', 'bully', 'org', 'lain', 'pengen', 'bgt', 'omelin', 'sama', 'marahin', 'itu', 'anak']","['rasanya', 'enggak', 'tega', 'ngeliat', 'anak', 'di', 'bully', 'bgtu', 'adik', 'ku', 'juga', 'sama', 'sering', 'di', 'bully', 'di', 'skolahnya', 'karna', 'dia', 'anak', 'abk', 'pulng', 'sekolah', 'sllu', 'nangis', 'mao', 'pergi', 'skolah', 'juga', 'nangis', 'minta', 'berenti', 'skolah', 'mulu', 'rasanya', 'kalau', 'ngedenger', 'anak', 'yang', 'suka', 'bully', 'orang', 'lain', 'pengen', 'banget', 'omelin', 'sama', 'marahin', 'itu', 'anak']","['tega', 'ngeliat', 'anak', 'bully', 'bgtu', 'adik', 'ku', 'bully', 'skolahnya', 'karna', 'anak', 'abk', 'pulng', 'sekolah', 'sllu', 'nangis', 'mao', 'pergi', 'skolah', 'nangis', 'berenti', 'skolah', 'mulu', 'ngedenger', 'anak', 'suka', 'bully', 'orang', 'pengen', 'banget', 'omelin', 'marahin', 'anak']","['tega', 'ngeliat', 'anak', 'bully', 'bgtu', 'adik', 'ku', 'bully', 'skolahnya', 'karna', 'anak', 'abk', 'pulng', 'sekolah', 'sllu', 'nang', 'mao', 'pergi', 'skolah', 'nang', 'renti', 'skolah', 'mulu', 'ngedenger', 'anak', 'suka', 'bully', 'orang', 'ken', 'banget', 'omelin', 'marahin', 'anak']",tega ngeliat anak bully bgtu adik ku bully skolahnya karna anak abk pulng sekolah sllu nang mao pergi skolah nang renti skolah mulu ngedenger anak suka bully orang ken banget omelin marahin anak
Coba di cek dulu umurnya berapa. Ada beberapa info malah mengabarkan usianya 18 tahun.,Coba di cek dulu umurnya berapa Ada beberapa info malah mengabarkan usianya tahun,coba di cek dulu umurnya berapa ada beberapa info malah mengabarkan usianya tahun,"['coba', 'di', 'cek', 'dulu', 'umurnya', 'berapa', 'ada', 'beberapa', 'info', 'malah', 'mengabarkan', 'usianya', 'tahun']","['coba', 'di', 'cek', 'dulu', 'umurnya', 'berapa', 'ada', 'beberapa', 'info', 'malah', 'mengabarkan', 'usianya', 'tahun']","['coba', 'cek', 'umurnya', 'info', 'mengabarkan', 'usianya']","['coba', 'cek', 'umur', 'info', 'abar', 'usia']",coba cek umur info abar usia
Pindah ke Indonesia saja... Karena di Indonesia orang Mayoritas melindungi Minoritas,Pindah ke Indonesia saja Karena di Indonesia orang Mayoritas melindungi Minoritas,pindah ke indonesia saja karena di indonesia orang mayoritas melindungi minoritas,"['pindah', 'ke', 'indonesia', 'saja', 'karena', 'di', 'indonesia', 'orang', 'mayoritas', 'melindungi', 'minoritas']","['pindah', 'ke', 'indonesia', 'saja', 'karena', 'di', 'indonesia', 'orang', 'mayoritas', 'melindungi', 'minoritas']","['pindah', 'indonesia', 'indonesia', 'orang', 'mayoritas', 'melindungi', 'minoritas']","['pindah', 'indonesia', 'indonesia', 'orang', 'mayoritas', 'lindung', 'minoritas']",pindah indonesia indonesia orang mayoritas lindung minoritas
Yaallah nggk tega liatnya 💔 brengsek pelakunya 😡,Yaallah nggk tega liatnya brengsek pelakunya,yaallah nggk tega liatnya brengsek pelakunya,"['yaallah', 'nggk', 'tega', 'liatnya', 'brengsek', 'pelakunya']","['yaallah', 'nggk', 'tega', 'liatnya', 'brengsek', 'pelakunya']","['yaallah', 'nggk', 'tega', 'liatnya', 'brengsek', 'pelakunya']","['yaallah', 'nggk', 'tega', 'liat', 'brengsek', 'laku']",yaallah nggk tega liat brengsek laku
"Info terbaru up min, perihal anak ini biar kita juga tau kebenarannya. Jangan setengah setengah #stopbulying @kumparancom",Info terbaru up min perihal anak ini biar kita juga tau kebenarannya Jangan setengah setengah,info terbaru up min perihal anak ini biar kita juga tau kebenarannya jangan setengah setengah,"['info', 'terbaru', 'up', 'min', 'perihal', 'anak', 'ini', 'biar', 'kita', 'juga', 'tau', 'kebenarannya', 'jangan', 'setengah', 'setengah']","['info', 'terbaru', 'up', 'admin', 'perihal', 'anak', 'ini', 'biar', 'kita', 'juga', 'tau', 'kebenarannya', 'jangan', 'setengah', 'setengah']","['info', 'terbaru', 'up', 'admin', 'perihal', 'anak', 'biar', 'tau', 'kebenarannya']","['info', 'baru', 'up', 'admin', 'perihal', 'anak', 'biar', 'tau', 'benar']",info baru up admin perihal anak biar tau benar
"Info terbaru Up min, perihal anak ini biar kita jga tau kebenarannya. Jangan setengah setengah @kumparancom",Info terbaru Up min perihal anak ini biar kita jga tau kebenarannya Jangan setengah setengah,info terbaru up min perihal anak ini biar kita jga tau kebenarannya jangan setengah setengah,"['info', 'terbaru', 'up', 'min', 'perihal', 'anak', 'ini', 'biar', 'kita', 'jga', 'tau', 'kebenarannya', 'jangan', 'setengah', 'setengah']","['info', 'terbaru', 'up', 'admin', 'perihal', 'anak', 'ini', 'biar', 'kita', 'jga', 'tau', 'kebenarannya', 'jangan', 'setengah', 'setengah']","['info', 'terbaru', 'up', 'admin', 'perihal', 'anak', 'biar', 'jga', 'tau', 'kebenarannya']","['info', 'baru', 'up', 'admin', 'perihal', 'anak', 'biar', 'jga', 'tau', 'benar']",info baru up admin perihal anak biar jga tau benar
O meu deus😢,meu deus,meu deus,"['meu', 'deus']","['meu', 'deus']","['meu', 'deus']","['meu', 'deus']",meu deus
"Jadi inget kata seseorang ""NaManYa juGa AnAk AnAK IsEnG""",Jadi inget kata seseorang NaManYa juGa AnAk AnAK IsEnG,jadi inget kata seseorang namanya juga anak anak iseng,"['jadi', 'inget', 'kata', 'seseorang', 'namanya', 'juga', 'anak', 'anak', 'iseng']","['jadi', 'inget', 'kata', 'seseorang', 'namanya', 'juga', 'anak', 'anak', 'iseng']","['inget', 'namanya', 'anak', 'anak', 'iseng']","['inget', 'nama', 'anak', 'anak', 'iseng']",inget nama anak anak iseng
omg😭 sepupu kecilku masih kls 4 dipukulin sama kakelnya Dan masuk ICU so this is a real problem!!! Dunia ini sangat messed up,omg sepupu kecilku masih kls dipukulin sama kakelnya Dan masuk ICU so this is real problem Dunia ini sangat messed up,omg sepupu kecilku masih kls dipukulin sama kakelnya dan masuk icu so this is real problem dunia ini sangat messed up,"['omg', 'sepupu', 'kecilku', 'masih', 'kls', 'dipukulin', 'sama', 'kakelnya', 'dan', 'masuk', 'icu', 'so', 'this', 'is', 'real', 'problem', 'dunia', 'ini', 'sangat', 'messed', 'up']","['omg', 'sepupu', 'kecilku', 'masih', 'kls', 'dipukulin', 'sama', 'kakelnya', 'dan', 'masuk', 'icu', 'so', 'this', 'is', 'real', 'problem', 'dunia', 'ini', 'sangat', 'messed', 'up']","['omg', 'sepupu', 'kecilku', 'kls', 'dipukulin', 'kakelnya', 'masuk', 'icu', 'so', 'this', 'is', 'real', 'problem', 'dunia', 'messed', 'up']","['omg', 'sepupu', 'kecil', 'kls', 'dipukulin', 'kakelnya', 'masuk', 'icu', 'so', 'this', 'is', 'real', 'problem', 'dunia', 'messed', 'up']",omg sepupu kecil kls dipukulin kakelnya masuk icu so this is real problem dunia messed up
Hmm ini tuh fake loh kumparan coba ditelusurin lagi,Hmm ini tuh fake loh kumparan coba ditelusurin lagi,hmm ini tuh fake loh kumparan coba ditelusurin lagi,"['hmm', 'ini', 'tuh', 'fake', 'loh', 'kumparan', 'coba', 'ditelusurin', 'lagi']","['hmm', 'ini', 'tuh', 'fake', 'loh', 'kumparan', 'coba', 'ditelusurin', 'lagi']","['hmm', 'tuh', 'fake', 'loh', 'kumparan', 'coba', 'ditelusurin']","['hmm', 'tuh', 'fake', 'loh', 'kumpar', 'coba', 'ditelusurin']",hmm tuh fake loh kumpar coba ditelusurin
Ini bocah tua katanya lg ngeprank?,Ini bocah tua katanya lg ngeprank,ini bocah tua katanya lg ngeprank,"['ini', 'bocah', 'tua', 'katanya', 'lg', 'ngeprank']","['ini', 'bocah', 'tua', 'katanya', 'lagi', 'ngeprank']","['bocah', 'tua', 'ngeprank']","['bocah', 'tua', 'ngeprank']",bocah tua ngeprank
"Di Tweeter ada yg bilang dia umur 18 tahun yg bikin fake donasi gitu,  tapi ngga tau yg bener yg mana",Di Tweeter ada yg bilang dia umur tahun yg bikin fake donasi gitu tapi ngga tau yg bener yg mana,di tweeter ada yg bilang dia umur tahun yg bikin fake donasi gitu tapi ngga tau yg bener yg mana,"['di', 'tweeter', 'ada', 'yg', 'bilang', 'dia', 'umur', 'tahun', 'yg', 'bikin', 'fake', 'donasi', 'gitu', 'tapi', 'ngga', 'tau', 'yg', 'bener', 'yg', 'mana']","['di', 'tweeter', 'ada', 'yang', 'bilang', 'dia', 'umur', 'tahun', 'yang', 'bikin', 'fake', 'donasi', 'gitu', 'tapi', 'ngga', 'tau', 'yang', 'bener', 'yang', 'mana']","['tweeter', 'bilang', 'umur', 'bikin', 'fake', 'donasi', 'gitu', 'ngga', 'tau', 'bener']","['tweeter', 'bilang', 'umur', 'bikin', 'fake', 'donasi', 'gitu', 'ngga', 'tau', 'bener']",tweeter bilang umur bikin fake donasi gitu ngga tau bener
bullyer is a trully looser!!😤😤,bullyer is trully looser,bullyer is trully looser,"['bullyer', 'is', 'trully', 'looser']","['bullyer', 'is', 'trully', 'looser']","['bullyer', 'is', 'trully', 'looser']","['bullyer', 'is', 'trully', 'looser']",bullyer is trully looser
hoax,hoax,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
"Stop bully, stop bully, lu ketemu pembullyan disekitar lu juga gabakal ngelirik sedikitpun.",Stop bully stop bully lu ketemu pembullyan disekitar lu juga gabakal ngelirik sedikitpun,stop bully stop bully lu ketemu pembullyan disekitar lu juga gabakal ngelirik sedikitpun,"['stop', 'bully', 'stop', 'bully', 'lu', 'ketemu', 'pembullyan', 'disekitar', 'lu', 'juga', 'gabakal', 'ngelirik', 'sedikitpun']","['stop', 'bully', 'stop', 'bully', 'kamu', 'ketemu', 'pembullyan', 'disekitar', 'kamu', 'juga', 'gabakal', 'ngelirik', 'sedikitpun']","['stop', 'bully', 'stop', 'bully', 'ketemu', 'pembullyan', 'disekitar', 'gabakal', 'ngelirik', 'sedikitpun']","['stop', 'bully', 'stop', 'bully', 'ketemu', 'pembullyan', 'sekitar', 'gabakal', 'ngelirik', 'sedikit']",stop bully stop bully ketemu pembullyan sekitar gabakal ngelirik sedikit
"Senasib sama saya dik, tapi saya nangis sendirian dikamar.😭😭.",Senasib sama saya dik tapi saya nangis sendirian dikamar,senasib sama saya dik tapi saya nangis sendirian dikamar,"['senasib', 'sama', 'saya', 'dik', 'tapi', 'saya', 'nangis', 'sendirian', 'dikamar']","['senasib', 'sama', 'saya', 'dik', 'tapi', 'saya', 'nangis', 'sendirian', 'dikamar']","['senasib', 'dik', 'nangis', 'dikamar']","['nasib', 'dik', 'nang', 'kamar']",nasib dik nang kamar
Ini tu orang kaya btw😂,Ini tu orang kaya btw,ini tu orang kaya btw,"['ini', 'tu', 'orang', 'kaya', 'btw']","['ini', 'tu', 'orang', 'kaya', 'btw']","['tu', 'orang', 'kaya', 'btw']","['tu', 'orang', 'kaya', 'btw']",tu orang kaya btw
Lindungi anak Tak bersalah dari pembulian..,Lindungi anak Tak bersalah dari pembulian,lindungi anak tak bersalah dari pembulian,"['lindungi', 'anak', 'tak', 'bersalah', 'dari', 'pembulian']","['lindungi', 'anak', 'tak', 'bersalah', 'dari', 'pembulian']","['lindungi', 'anak', 'bersalah', 'pembulian']","['lindung', 'anak', 'salah', 'bulian']",lindung anak salah bulian
You strong boy,You strong boy,you strong boy,"['you', 'strong', 'boy']","['you', 'strong', 'boy']","['you', 'strong', 'boy']","['you', 'strong', 'boy']",you strong boy
Seperti mereka nih min @wijayahandri10 @johansrianto @itsme.ricky2402,Seperti mereka nih min ricky,seperti mereka nih min ricky,"['seperti', 'mereka', 'nih', 'min', 'ricky']","['seperti', 'mereka', 'ini', 'admin', 'ricky']","['admin', 'ricky']","['admin', 'ricky']",admin ricky
"No, no can't see this",No no can see this,no no can see this,"['no', 'no', 'can', 'see', 'this']","['no', 'no', 'can', 'see', 'this']","['no', 'no', 'can', 'see', 'this']","['no', 'no', 'can', 'see', 'this']",no no can see this
Orang yg pernah dibully akan mengerti bagaimana penderitaan orang yg dibully. Semua emosi bercampur aduk dan bahkan,Orang yg pernah dibully akan mengerti bagaimana penderitaan orang yg dibully Semua emosi bercampur aduk dan bahkan,orang yg pernah dibully akan mengerti bagaimana penderitaan orang yg dibully semua emosi bercampur aduk dan bahkan,"['orang', 'yg', 'pernah', 'dibully', 'akan', 'mengerti', 'bagaimana', 'penderitaan', 'orang', 'yg', 'dibully', 'semua', 'emosi', 'bercampur', 'aduk', 'dan', 'bahkan']","['orang', 'yang', 'pernah', 'dibully', 'akan', 'mengerti', 'bagaimana', 'penderitaan', 'orang', 'yang', 'dibully', 'semua', 'emosi', 'bercampur', 'aduk', 'dan', 'bahkan']","['orang', 'dibully', 'mengerti', 'penderitaan', 'orang', 'dibully', 'emosi', 'bercampur', 'aduk']","['orang', 'dibully', 'erti', 'derita', 'orang', 'dibully', 'emosi', 'campur', 'aduk']",orang dibully erti derita orang dibully emosi campur aduk
Sedih kali...😭🙏 Sabar yaa dek,Sedih kali Sabar yaa dek,sedih kali sabar yaa dek,"['sedih', 'kali', 'sabar', 'yaa', 'dek']","['sedih', 'kali', 'sabar', 'yaa', 'dek']","['sedih', 'kali', 'sabar', 'yaa', 'dek']","['sedih', 'kali', 'sabar', 'yaa', 'dek']",sedih kali sabar yaa dek
"Semoga semakin dewasa dia bisa memanfaatkan bully itu jadi motivasi diri, dan semoga Indonesia dapat menghilangkan mental pembully di seluruh sekolah dasar dan TI",Semoga semakin dewasa dia bisa memanfaatkan bully itu jadi motivasi diri dan semoga Indonesia dapat menghilangkan mental pembully di seluruh sekolah dasar dan TI,semoga semakin dewasa dia bisa memanfaatkan bully itu jadi motivasi diri dan semoga indonesia dapat menghilangkan mental pembully di seluruh sekolah dasar dan ti,"['semoga', 'semakin', 'dewasa', 'dia', 'bisa', 'memanfaatkan', 'bully', 'itu', 'jadi', 'motivasi', 'diri', 'dan', 'semoga', 'indonesia', 'dapat', 'menghilangkan', 'mental', 'pembully', 'di', 'seluruh', 'sekolah', 'dasar', 'dan', 'ti']","['semoga', 'semakin', 'dewasa', 'dia', 'bisa', 'memanfaatkan', 'bully', 'itu', 'jadi', 'motivasi', 'diri', 'dan', 'semoga', 'indonesia', 'dapat', 'menghilangkan', 'mental', 'pembully', 'di', 'seluruh', 'sekolah', 'dasar', 'dan', 'ti']","['semoga', 'dewasa', 'memanfaatkan', 'bully', 'motivasi', 'semoga', 'indonesia', 'menghilangkan', 'mental', 'pembully', 'sekolah', 'dasar', 'ti']","['moga', 'dewasa', 'manfaat', 'bully', 'motivasi', 'moga', 'indonesia', 'hilang', 'mental', 'pembully', 'sekolah', 'dasar', 'ti']",moga dewasa manfaat bully motivasi moga indonesia hilang mental pembully sekolah dasar ti
I'm so sad 😭,so sad,so sad,"['so', 'sad']","['so', 'sad']","['so', 'sad']","['so', 'sad']",so sad
"Ayo Kumparan bikin post tanggung jawab. Ternyata video ini scam, dipake buat cari duit. si kecil itu akting doang @kumparancom",Ayo Kumparan bikin post tanggung jawab Ternyata video ini scam dipake buat cari duit si kecil itu akting doang,ayo kumparan bikin post tanggung jawab ternyata video ini scam dipake buat cari duit si kecil itu akting doang,"['ayo', 'kumparan', 'bikin', 'post', 'tanggung', 'jawab', 'ternyata', 'video', 'ini', 'scam', 'dipake', 'buat', 'cari', 'duit', 'si', 'kecil', 'itu', 'akting', 'doang']","['ayo', 'kumparan', 'bikin', 'post', 'tanggung', 'jawab', 'ternyata', 'video', 'ini', 'scam', 'dipake', 'buat', 'cari', 'duit', 'si', 'kecil', 'itu', 'akting', 'doang']","['ayo', 'kumparan', 'bikin', 'post', 'tanggung', 'video', 'scam', 'dipake', 'cari', 'duit', 'si', 'akting', 'doang']","['ayo', 'kumpar', 'bikin', 'post', 'tanggung', 'video', 'scam', 'dipake', 'cari', 'duit', 'si', 'akting', 'doang']",ayo kumpar bikin post tanggung video scam dipake cari duit si akting doang
HOAX OY🤣 DIA INFLUENCER🤣,HOAX OY DIA INFLUENCER,hoax oy dia influencer,"['hoax', 'oy', 'dia', 'influencer']","['hoax', 'oy', 'dia', 'influencer']","['hoax', 'oy', 'influencer']","['hoax', 'oy', 'influencer']",hoax oy influencer
"""I wanna die right now"" ........ Tidak semudah itu ferguso. Tetap kuat. Tuhan disisimu. Love you 😍",wanna die right now Tidak semudah itu ferguso Tetap kuat Tuhan disisimu Love you,wanna die right now tidak semudah itu ferguso tetap kuat tuhan disisimu love you,"['wan', 'na', 'die', 'right', 'now', 'tidak', 'semudah', 'itu', 'ferguso', 'tetap', 'kuat', 'tuhan', 'disisimu', 'love', 'you']","['wan', 'na', 'die', 'right', 'now', 'tidak', 'semudah', 'itu', 'ferguso', 'tetap', 'kuat', 'tuhan', 'disisimu', 'love', 'you']","['wan', 'na', 'die', 'right', 'now', 'semudah', 'ferguso', 'kuat', 'tuhan', 'disisimu', 'love', 'you']","['wan', 'na', 'die', 'right', 'now', 'mudah', 'ferguso', 'kuat', 'tuhan', 'sis', 'love', 'you']",wan na die right now mudah ferguso kuat tuhan sis love you
Kena prank seduniaaaaaa 😂😂😂,Kena prank seduniaa,kena prank seduniaa,"['kena', 'prank', 'seduniaa']","['kena', 'prank', 'seduniaa']","['kena', 'prank', 'seduniaa']","['kena', 'prank', 'seduniaa']",kena prank seduniaa
Aowkwkwk Pada kena Typu Kek kemarin,Aowkwkwk Pada kena Typu Kek kemarin,aowkwkwk pada kena typu kek kemarin,"['aowkwkwk', 'pada', 'kena', 'typu', 'kek', 'kemarin']","['aowkwkwk', 'pada', 'kena', 'typu', 'kayak', 'kemarin']","['aowkwkwk', 'kena', 'typu', 'kayak', 'kemarin']","['aowkwkwk', 'kena', 'typu', 'kayak', 'kemarin']",aowkwkwk kena typu kayak kemarin
HOAX,HOAX,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
Menyedihkan bgt:(((,Menyedihkan bgt,menyedihkan bgt,"['menyedihkan', 'bgt']","['menyedihkan', 'banget']","['menyedihkan', 'banget']","['sedih', 'banget']",sedih banget
"culik satu satu pelaku bullying . iket tangannya, silet silet, lumuri jerik nipis, taburin garam. tiriskan tunggu meronta2 menderita kesakitan minta tolong lalu biarkan mati sendiri dalam kondisi ketakutan. biar mereka tau gimana rasa sakitnya di bully 😈",culik satu satu pelaku bullying iket tangannya silet silet lumuri jerik nipis taburin garam tiriskan tunggu meronta menderita kesakitan minta tolong lalu biarkan mati sendiri dalam kondisi ketakutan biar mereka tau gimana rasa sakitnya di bully,culik satu satu pelaku bullying iket tangannya silet silet lumuri jerik nipis taburin garam tiriskan tunggu meronta menderita kesakitan minta tolong lalu biarkan mati sendiri dalam kondisi ketakutan biar mereka tau gimana rasa sakitnya di bully,"['culik', 'satu', 'satu', 'pelaku', 'bullying', 'iket', 'tangannya', 'silet', 'silet', 'lumuri', 'jerik', 'nipis', 'taburin', 'garam', 'tiriskan', 'tunggu', 'meronta', 'menderita', 'kesakitan', 'minta', 'tolong', 'lalu', 'biarkan', 'mati', 'sendiri', 'dalam', 'kondisi', 'ketakutan', 'biar', 'mereka', 'tau', 'gimana', 'rasa', 'sakitnya', 'di', 'bully']","['culik', 'satu', 'satu', 'pelaku', 'bullying', 'iket', 'tangannya', 'silet', 'silet', 'lumuri', 'jerik', 'nipis', 'taburin', 'garam', 'tiriskan', 'tunggu', 'meronta', 'menderita', 'kesakitan', 'minta', 'tolong', 'lalu', 'biarkan', 'mati', 'sendiri', 'dalam', 'kondisi', 'ketakutan', 'biar', 'mereka', 'tau', 'gimana', 'rasa', 'sakitnya', 'di', 'bully']","['culik', 'pelaku', 'bullying', 'iket', 'tangannya', 'silet', 'silet', 'lumuri', 'jerik', 'nipis', 'taburin', 'garam', 'tiriskan', 'tunggu', 'meronta', 'menderita', 'kesakitan', 'tolong', 'biarkan', 'mati', 'kondisi', 'ketakutan', 'biar', 'tau', 'gimana', 'sakitnya', 'bully']","['culik', 'laku', 'bullying', 'iket', 'tangan', 'silet', 'silet', 'lumur', 'jerik', 'nipis', 'taburin', 'garam', 'tiris', 'tunggu', 'ronta', 'derita', 'sakit', 'tolong', 'biar', 'mati', 'kondisi', 'takut', 'biar', 'tau', 'gimana', 'sakit', 'bully']",culik laku bullying iket tangan silet silet lumur jerik nipis taburin garam tiris tunggu ronta derita sakit tolong biar mati kondisi takut biar tau gimana sakit bully
Be tough💪,Be tough,be tough,"['be', 'tough']","['be', 'tough']","['be', 'tough']","['be', 'tough']",be tough
Be s,Be,be,['be'],['be'],['be'],['be'],be
