Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
"Sebelum masuk politik, pak Anies juga selalu punya gerakan yang keren-keren : Indonesia Mengajar, Kelas Inspirasi.

Jadi sangat yakin, walau tidak jadi Presiden. Akan banyak inisiasi dan gerakan yang akan dikerjakan. Semangat Pak🔥",Sebelum masuk politik pak Anies juga selalu punya gerakan yang keren keren Indonesia Mengajar Kelas Inspirasi Jadi sangat yakin walau tidak jadi Presiden Akan banyak inisiasi dan gerakan yang akan dikerjakan Semangat Pak,sebelum masuk politik pak anies juga selalu punya gerakan yang keren keren indonesia mengajar kelas inspirasi jadi sangat yakin walau tidak jadi presiden akan banyak inisiasi dan gerakan yang akan dikerjakan semangat pak,"['sebelum', 'masuk', 'politik', 'pak', 'anies', 'juga', 'selalu', 'punya', 'gerakan', 'yang', 'keren', 'keren', 'indonesia', 'mengajar', 'kelas', 'inspirasi', 'jadi', 'sangat', 'yakin', 'walau', 'tidak', 'jadi', 'presiden', 'akan', 'banyak', 'inisiasi', 'dan', 'gerakan', 'yang', 'akan', 'dikerjakan', 'semangat', 'pak']","['sebelum', 'masuk', 'politik', 'pak', 'anies', 'juga', 'selalu', 'punya', 'gerakan', 'yang', 'keren', 'keren', 'indonesia', 'mengajar', 'kelas', 'inspirasi', 'jadi', 'sangat', 'yakin', 'walau', 'tidak', 'jadi', 'presiden', 'akan', 'banyak', 'inisiasi', 'dan', 'gerakan', 'yang', 'akan', 'dikerjakan', 'semangat', 'pak']","['masuk', 'politik', 'anies', 'gerakan', 'keren', 'keren', 'indonesia', 'mengajar', 'kelas', 'inspirasi', 'presiden', 'inisiasi', 'gerakan', 'semangat']","['masuk', 'politik', 'anies', 'gera', 'keren', 'keren', 'indonesia', 'ajar', 'kelas', 'inspirasi', 'presiden', 'inisiasi', 'gera', 'semangat']",masuk politik anies gera keren keren indonesia ajar kelas inspirasi presiden inisiasi gera semangat
"Percaya omongan anies , sama saja percaya dengan seorang psk yang mengaku masih perawan 😂",Percaya omongan anies sama saja percaya dengan seorang psk yang mengaku masih perawan,percaya omongan anies sama saja percaya dengan seorang psk yang mengaku masih perawan,"['percaya', 'omongan', 'anies', 'sama', 'saja', 'percaya', 'dengan', 'seorang', 'psk', 'yang', 'mengaku', 'masih', 'perawan']","['percaya', 'omongan', 'anies', 'sama', 'saja', 'percaya', 'dengan', 'seorang', 'psk', 'yang', 'mengaku', 'masih', 'perawan']","['percaya', 'omongan', 'anies', 'percaya', 'psk', 'mengaku', 'perawan']","['percaya', 'omong', 'anies', 'percaya', 'psk', 'aku', 'perawan']",percaya omong anies percaya psk aku perawan
"saya dukung pak anies oposisi aja, dan harus pak anies ingat dengan masuk ke pemerintahan berarti bapak telah mengecewakan masyarakat yang berada di gerombolan yang menginginkan perubahan, bapak masih punya tanggungan yang harus ditunaikan kepada pemilih-pemilih bapak, SEMANGAT 💥",saya dukung pak anies oposisi aja dan harus pak anies ingat dengan masuk ke pemerintahan berarti bapak telah mengecewakan masyarakat yang berada di gerombolan yang menginginkan perubahan bapak masih punya tanggungan yang harus ditunaikan kepada pemilih pemilih bapak SEMANGAT,saya dukung pak anies oposisi aja dan harus pak anies ingat dengan masuk ke pemerintahan berarti bapak telah mengecewakan masyarakat yang berada di gerombolan yang menginginkan perubahan bapak masih punya tanggungan yang harus ditunaikan kepada pemilih pemilih bapak semangat,"['saya', 'dukung', 'pak', 'anies', 'oposisi', 'aja', 'dan', 'harus', 'pak', 'anies', 'ingat', 'dengan', 'masuk', 'ke', 'pemerintahan', 'berarti', 'bapak', 'telah', 'mengecewakan', 'masyarakat', 'yang', 'berada', 'di', 'gerombolan', 'yang', 'menginginkan', 'perubahan', 'bapak', 'masih', 'punya', 'tanggungan', 'yang', 'harus', 'ditunaikan', 'kepada', 'pemilih', 'pemilih', 'bapak', 'semangat']","['saya', 'dukung', 'pak', 'anies', 'oposisi', 'aja', 'dan', 'harus', 'pak', 'anies', 'ingat', 'dengan', 'masuk', 'ke', 'pemerintahan', 'berarti', 'bapak', 'telah', 'mengecewakan', 'masyarakat', 'yang', 'berada', 'di', 'gerombolan', 'yang', 'menginginkan', 'perubahan', 'bapak', 'masih', 'punya', 'tanggungan', 'yang', 'harus', 'ditunaikan', 'kepada', 'pemilih', 'pemilih', 'bapak', 'semangat']","['dukung', 'anies', 'oposisi', 'aja', 'anies', 'masuk', 'pemerintahan', 'mengecewakan', 'masyarakat', 'gerombolan', 'perubahan', 'tanggungan', 'ditunaikan', 'pemilih', 'pemilih', 'semangat']","['dukung', 'anies', 'oposisi', 'aja', 'anies', 'masuk', 'perintah', 'kecewa', 'masyarakat', 'gerombol', 'ubah', 'tanggung', 'tunai', 'pilih', 'pilih', 'semangat']",dukung anies oposisi aja anies masuk perintah kecewa masyarakat gerombol ubah tanggung tunai pilih pilih semangat
Yaa semoga beliau konsisten dgn apa yg beliau ucapkan. Good luck for the next path 👏,Yaa semoga beliau konsisten dgn apa yg beliau ucapkan Good luck for the next path,yaa semoga beliau konsisten dgn apa yg beliau ucapkan good luck for the next path,"['yaa', 'semoga', 'beliau', 'konsisten', 'dgn', 'apa', 'yg', 'beliau', 'ucapkan', 'good', 'luck', 'for', 'the', 'next', 'path']","['yaa', 'semoga', 'beliau', 'konsisten', 'dengan', 'apa', 'yang', 'beliau', 'ucapkan', 'good', 'luck', 'for', 'the', 'next', 'path']","['yaa', 'semoga', 'beliau', 'konsisten', 'beliau', 'ucapkan', 'good', 'luck', 'for', 'the', 'next', 'path']","['yaa', 'moga', 'beliau', 'konsisten', 'beliau', 'ucap', 'good', 'luck', 'for', 'the', 'next', 'path']",yaa moga beliau konsisten beliau ucap good luck for the next path
Semakin jauh dr rakyat dan lawan politikmu  nies...,Semakin jauh dr rakyat dan lawan politikmu nies,semakin jauh dr rakyat dan lawan politikmu nies,"['semakin', 'jauh', 'dr', 'rakyat', 'dan', 'lawan', 'politikmu', 'nies']","['semakin', 'jauh', 'dari', 'rakyat', 'dan', 'lawan', 'politikmu', 'nies']","['rakyat', 'lawan', 'politikmu', 'nies']","['rakyat', 'lawan', 'politik', 'nies']",rakyat lawan politik nies
Latihan jadi oposisi 👏,Latihan jadi oposisi,latihan jadi oposisi,"['latihan', 'jadi', 'oposisi']","['latihan', 'jadi', 'oposisi']","['latihan', 'oposisi']","['latih', 'oposisi']",latih oposisi
"Sedih juga liat Pak Anies kalah,.. beginilah jadinya kalau para penasehat-penasehat dan pakar-pakar dibelakang bapak tukang hasut, salah starategi niat mau cari simpati ke rakyat malah rakyat lebih simpati ke 02,.mulai proses milih wakil lanjut debat 12345 sampai berORASI di JIS konsisten menyerang dan menjatuhkan",Sedih juga liat Pak Anies kalah beginilah jadinya kalau para penasehat penasehat dan pakar pakar dibelakang bapak tukang hasut salah starategi niat mau cari simpati ke rakyat malah rakyat lebih simpati ke mulai proses milih wakil lanjut debat sampai berORASI di JIS konsisten menyerang dan menjatuhkan,sedih juga liat pak anies kalah beginilah jadinya kalau para penasehat penasehat dan pakar pakar dibelakang bapak tukang hasut salah starategi niat mau cari simpati ke rakyat malah rakyat lebih simpati ke mulai proses milih wakil lanjut debat sampai berorasi di jis konsisten menyerang dan menjatuhkan,"['sedih', 'juga', 'liat', 'pak', 'anies', 'kalah', 'beginilah', 'jadinya', 'kalau', 'para', 'penasehat', 'penasehat', 'dan', 'pakar', 'pakar', 'dibelakang', 'bapak', 'tukang', 'hasut', 'salah', 'starategi', 'niat', 'mau', 'cari', 'simpati', 'ke', 'rakyat', 'malah', 'rakyat', 'lebih', 'simpati', 'ke', 'mulai', 'proses', 'milih', 'wakil', 'lanjut', 'debat', 'sampai', 'berorasi', 'di', 'jis', 'konsisten', 'menyerang', 'dan', 'menjatuhkan']","['sedih', 'juga', 'liat', 'pak', 'anies', 'kalah', 'beginilah', 'jadinya', 'kalau', 'para', 'penasehat', 'penasehat', 'dan', 'pakar', 'pakar', 'dibelakang', 'bapak', 'tukang', 'hasut', 'salah', 'starategi', 'niat', 'mau', 'cari', 'simpati', 'ke', 'rakyat', 'malah', 'rakyat', 'lebih', 'simpati', 'ke', 'mulai', 'proses', 'milih', 'wakil', 'lanjut', 'debat', 'sampai', 'berorasi', 'di', 'jis', 'konsisten', 'menyerang', 'dan', 'menjatuhkan']","['sedih', 'liat', 'anies', 'kalah', 'penasehat', 'penasehat', 'pakar', 'pakar', 'dibelakang', 'tukang', 'hasut', 'salah', 'starategi', 'niat', 'cari', 'simpati', 'rakyat', 'rakyat', 'simpati', 'proses', 'milih', 'wakil', 'debat', 'berorasi', 'jis', 'konsisten', 'menyerang', 'menjatuhkan']","['sedih', 'liat', 'anies', 'kalah', 'nasehat', 'nasehat', 'pakar', 'pakar', 'belakang', 'tukang', 'hasut', 'salah', 'starategi', 'niat', 'cari', 'simpati', 'rakyat', 'rakyat', 'simpati', 'proses', 'milih', 'wakil', 'debat', 'orasi', 'jis', 'konsisten', 'serang', 'jatuh']",sedih liat anies kalah nasehat nasehat pakar pakar belakang tukang hasut salah starategi niat cari simpati rakyat rakyat simpati proses milih wakil debat orasi jis konsisten serang jatuh
Tau2 jadi menterinya Prabowo 😂😂😂,Tau jadi menterinya Prabowo,tau jadi menterinya prabowo,"['tau', 'jadi', 'menterinya', 'prabowo']","['tau', 'jadi', 'menterinya', 'prabowo']","['tau', 'menterinya', 'prabowo']","['tau', 'menteri', 'prabowo']",tau menteri prabowo
"Berubah haluan (masuk kabinet Pak Prabowo) itu tetap di jalur ""perubahan"" gk ??",Berubah haluan masuk kabinet Pak Prabowo itu tetap di jalur perubahan gk,berubah haluan masuk kabinet pak prabowo itu tetap di jalur perubahan gk,"['berubah', 'haluan', 'masuk', 'kabinet', 'pak', 'prabowo', 'itu', 'tetap', 'di', 'jalur', 'perubahan', 'gk']","['berubah', 'haluan', 'masuk', 'kabinet', 'pak', 'prabowo', 'itu', 'tetap', 'di', 'jalur', 'perubahan', 'enggak']","['berubah', 'haluan', 'masuk', 'kabinet', 'prabowo', 'jalur', 'perubahan']","['ubah', 'haluan', 'masuk', 'kabinet', 'prabowo', 'jalur', 'ubah']",ubah haluan masuk kabinet prabowo jalur ubah
🔥🔥🔥 kawal gerakan massa rakyat,kawal gerakan massa rakyat,kawal gerakan massa rakyat,"['kawal', 'gerakan', 'massa', 'rakyat']","['kawal', 'gerakan', 'massa', 'rakyat']","['kawal', 'gerakan', 'massa', 'rakyat']","['kawal', 'gera', 'massa', 'rakyat']",kawal gera massa rakyat
"semangat pak anies , walau saya dukung yang lain tapi apapun yang bapak lakukan selama positif dan menyenangkan  silahkan pak 🙏",semangat pak anies walau saya dukung yang lain tapi apapun yang bapak lakukan selama positif dan menyenangkan silahkan pak,semangat pak anies walau saya dukung yang lain tapi apapun yang bapak lakukan selama positif dan menyenangkan silahkan pak,"['semangat', 'pak', 'anies', 'walau', 'saya', 'dukung', 'yang', 'lain', 'tapi', 'apapun', 'yang', 'bapak', 'lakukan', 'selama', 'positif', 'dan', 'menyenangkan', 'silahkan', 'pak']","['semangat', 'pak', 'anies', 'walau', 'saya', 'dukung', 'yang', 'lain', 'tapi', 'apapun', 'yang', 'bapak', 'lakukan', 'selama', 'positif', 'dan', 'menyenangkan', 'silahkan', 'pak']","['semangat', 'anies', 'dukung', 'apapun', 'lakukan', 'positif', 'menyenangkan', 'silahkan']","['semangat', 'anies', 'dukung', 'apa', 'laku', 'positif', 'senang', 'silah']",semangat anies dukung apa laku positif senang silah
"Terserah lu lah pak, oh ya kalo gak dukung bapak jenazah di sholatkan gak kaya pilgub dki 😂😂",Terserah lu lah pak oh ya kalo gak dukung bapak jenazah di sholatkan gak kaya pilgub dki,terserah lu lah pak oh ya kalo gak dukung bapak jenazah di sholatkan gak kaya pilgub dki,"['terserah', 'lu', 'lah', 'pak', 'oh', 'ya', 'kalo', 'gak', 'dukung', 'bapak', 'jenazah', 'di', 'sholatkan', 'gak', 'kaya', 'pilgub', 'dki']","['terserah', 'kamu', 'lah', 'pak', 'oh', 'ya', 'kalau', 'enggak', 'dukung', 'bapak', 'jenazah', 'di', 'sholatkan', 'enggak', 'kaya', 'pilgub', 'dki']","['terserah', 'oh', 'ya', 'dukung', 'jenazah', 'sholatkan', 'kaya', 'pilgub', 'dki']","['serah', 'oh', 'ya', 'dukung', 'jenazah', 'sholatkan', 'kaya', 'pilgub', 'dki']",serah oh ya dukung jenazah sholatkan kaya pilgub dki
"fekaes dari jaman kuda gigit roti emang sudah oposan . jadi kalo kalian mau opisiisi, oposasa,oposono  ora urus wahai wan abud 80T ludes 😂",fekaes dari jaman kuda gigit roti emang sudah oposan jadi kalo kalian mau opisiisi oposasa oposono ora urus wahai wan abud ludes,fekaes dari jaman kuda gigit roti emang sudah oposan jadi kalo kalian mau opisiisi oposasa oposono ora urus wahai wan abud ludes,"['fekaes', 'dari', 'jaman', 'kuda', 'gigit', 'roti', 'emang', 'sudah', 'oposan', 'jadi', 'kalo', 'kalian', 'mau', 'opisiisi', 'oposasa', 'oposono', 'ora', 'urus', 'wahai', 'wan', 'abud', 'ludes']","['fekaes', 'dari', 'jaman', 'kuda', 'gigit', 'roti', 'emang', 'sudah', 'oposan', 'jadi', 'kalau', 'kalian', 'mau', 'opisiisi', 'oposasa', 'oposono', 'ora', 'urus', 'wahai', 'wan', 'abud', 'ludes']","['fekaes', 'jaman', 'kuda', 'gigit', 'roti', 'emang', 'oposan', 'opisiisi', 'oposasa', 'oposono', 'ora', 'urus', 'wan', 'abud', 'ludes']","['fekaes', 'jaman', 'kuda', 'gigit', 'roti', 'emang', 'oposan', 'opisiisi', 'oposasa', 'oposono', 'ora', 'urus', 'wan', 'abud', 'ludes']",fekaes jaman kuda gigit roti emang oposan opisiisi oposasa oposono ora urus wan abud ludes
"Ya ngono lah.....aja ngajakin aku, aku emoh melu kon.....lah...😂",Ya ngono lah aja ngajakin aku aku emoh melu kon lah,ya ngono lah aja ngajakin aku aku emoh melu kon lah,"['ya', 'ngono', 'lah', 'aja', 'ngajakin', 'aku', 'aku', 'emoh', 'melu', 'kon', 'lah']","['ya', 'ngono', 'lah', 'aja', 'ngajakin', 'aku', 'aku', 'emoh', 'melu', 'kon', 'lah']","['ya', 'ngono', 'aja', 'ngajakin', 'emoh', 'melu', 'kon']","['ya', 'ngono', 'aja', 'ngajakin', 'emoh', 'melu', 'kon']",ya ngono aja ngajakin emoh melu kon
Halaaaaah ngedabrusss,Halaah ngedabruss,halaah ngedabruss,"['halaah', 'ngedabruss']","['halaah', 'ngedabruss']","['halaah', 'ngedabruss']","['halaah', 'ngedabruss']",halaah ngedabruss
Cius pak..awas boong😔,Cius pak awas boong,cius pak awas boong,"['cius', 'pak', 'awas', 'boong']","['cius', 'pak', 'awas', 'boong']","['cius', 'awas', 'boong']","['cius', 'awas', 'boong']",cius awas boong
Yang percaya cuma pendukung fanatiknya dan kaum relijiusnya 😂,Yang percaya cuma pendukung fanatiknya dan kaum relijiusnya,yang percaya cuma pendukung fanatiknya dan kaum relijiusnya,"['yang', 'percaya', 'cuma', 'pendukung', 'fanatiknya', 'dan', 'kaum', 'relijiusnya']","['yang', 'percaya', 'cuma', 'pendukung', 'fanatiknya', 'dan', 'kaum', 'relijiusnya']","['percaya', 'pendukung', 'fanatiknya', 'kaum', 'relijiusnya']","['percaya', 'dukung', 'fanatik', 'kaum', 'relijiusnya']",percaya dukung fanatik kaum relijiusnya
Ambisi kekuasaan,Ambisi kekuasaan,ambisi kekuasaan,"['ambisi', 'kekuasaan']","['ambisi', 'kekuasaan']","['ambisi', 'kekuasaan']","['ambisi', 'kuasa']",ambisi kuasa
Ngomong apa toh kowe mas anies...,Ngomong apa toh kowe mas anies,ngomong apa toh kowe mas anies,"['ngomong', 'apa', 'toh', 'kowe', 'mas', 'anies']","['ngomong', 'apa', 'toh', 'kowe', 'mas', 'anies']","['ngomong', 'kowe', 'mas', 'anies']","['ngomong', 'kowe', 'mas', 'anies']",ngomong kowe mas anies
"jgn pcy mulut busuknya,ntr klo diajak jd menteri mulutnya manis lg hahah",jgn pcy mulut busuknya ntr klo diajak jd menteri mulutnya manis lg hahah,jgn pcy mulut busuknya ntr klo diajak jd menteri mulutnya manis lg hahah,"['jgn', 'pcy', 'mulut', 'busuknya', 'ntr', 'klo', 'diajak', 'jd', 'menteri', 'mulutnya', 'manis', 'lg', 'hahah']","['jangan', 'pcy', 'mulut', 'busuknya', 'ntr', 'kalau', 'diajak', 'jadi', 'menteri', 'mulutnya', 'manis', 'lagi', 'hahah']","['pcy', 'mulut', 'busuknya', 'ntr', 'diajak', 'menteri', 'mulutnya', 'manis', 'hahah']","['pcy', 'mulut', 'busuk', 'ntr', 'ajak', 'menteri', 'mulut', 'manis', 'hahah']",pcy mulut busuk ntr ajak menteri mulut manis hahah
Kemenangan juga harus d prjuangkan ✌😊,Kemenangan juga harus prjuangkan,kemenangan juga harus prjuangkan,"['kemenangan', 'juga', 'harus', 'prjuangkan']","['kemenangan', 'juga', 'harus', 'prjuangkan']","['kemenangan', 'prjuangkan']","['menang', 'prjuangkan']",menang prjuangkan
Perimisi mau nanya barangkali disini ada yang tau untuk membesarkan si joni malu nih sama istri protes mulu ga puas katanya 😅🙏,Perimisi mau nanya barangkali disini ada yang tau untuk membesarkan si joni malu nih sama istri protes mulu ga puas katanya,perimisi mau nanya barangkali disini ada yang tau untuk membesarkan si joni malu nih sama istri protes mulu ga puas katanya,"['perimisi', 'mau', 'nanya', 'barangkali', 'disini', 'ada', 'yang', 'tau', 'untuk', 'membesarkan', 'si', 'joni', 'malu', 'nih', 'sama', 'istri', 'protes', 'mulu', 'ga', 'puas', 'katanya']","['perimisi', 'mau', 'nanya', 'barangkali', 'disini', 'ada', 'yang', 'tau', 'untuk', 'membesarkan', 'si', 'joni', 'malu', 'ini', 'sama', 'istri', 'protes', 'mulu', 'enggak', 'puas', 'katanya']","['perimisi', 'nanya', 'barangkali', 'tau', 'membesarkan', 'si', 'joni', 'malu', 'istri', 'protes', 'mulu', 'puas']","['rimis', 'nanya', 'barangkali', 'tau', 'besar', 'si', 'joni', 'malu', 'istri', 'protes', 'mulu', 'puas']",rimis nanya barangkali tau besar si joni malu istri protes mulu puas
APAH IYAH?,APAH IYAH,apah iyah,"['apah', 'iyah']","['apah', 'iyah']","['apah', 'iyah']","['apah', 'iyah']",apah iyah
"2019 udah di tinggalin, sama yang janji, akan timbul dan tenggelam bersama rakyat taunya pejabat",udah di tinggalin sama yang janji akan timbul dan tenggelam bersama rakyat taunya pejabat,udah di tinggalin sama yang janji akan timbul dan tenggelam bersama rakyat taunya pejabat,"['udah', 'di', 'tinggalin', 'sama', 'yang', 'janji', 'akan', 'timbul', 'dan', 'tenggelam', 'bersama', 'rakyat', 'taunya', 'pejabat']","['udah', 'di', 'tinggalin', 'sama', 'yang', 'janji', 'akan', 'timbul', 'dan', 'tenggelam', 'bersama', 'rakyat', 'taunya', 'pejabat']","['udah', 'tinggalin', 'janji', 'timbul', 'tenggelam', 'rakyat', 'taunya', 'pejabat']","['udah', 'tinggalin', 'janji', 'timbul', 'tenggelam', 'rakyat', 'tau', 'jabat']",udah tinggalin janji timbul tenggelam rakyat tau jabat
"Sabar ya Pak, menerima kekalahan itu memang tidak mudah",Sabar ya Pak menerima kekalahan itu memang tidak mudah,sabar ya pak menerima kekalahan itu memang tidak mudah,"['sabar', 'ya', 'pak', 'menerima', 'kekalahan', 'itu', 'memang', 'tidak', 'mudah']","['sabar', 'ya', 'pak', 'menerima', 'kekalahan', 'itu', 'memang', 'tidak', 'mudah']","['sabar', 'ya', 'menerima', 'kekalahan', 'mudah']","['sabar', 'ya', 'terima', 'kalah', 'mudah']",sabar ya terima kalah mudah
"Sok pak gk apa jadi oposisi yg sehat ya, terima aja kekalahannya klo tetep menyuarakan perubahan ya monggo di oposisi",Sok pak gk apa jadi oposisi yg sehat ya terima aja kekalahannya klo tetep menyuarakan perubahan ya monggo di oposisi,sok pak gk apa jadi oposisi yg sehat ya terima aja kekalahannya klo tetep menyuarakan perubahan ya monggo di oposisi,"['sok', 'pak', 'gk', 'apa', 'jadi', 'oposisi', 'yg', 'sehat', 'ya', 'terima', 'aja', 'kekalahannya', 'klo', 'tetep', 'menyuarakan', 'perubahan', 'ya', 'monggo', 'di', 'oposisi']","['sok', 'pak', 'enggak', 'apa', 'jadi', 'oposisi', 'yang', 'sehat', 'ya', 'terima', 'aja', 'kekalahannya', 'kalau', 'tetep', 'menyuarakan', 'perubahan', 'ya', 'monggo', 'di', 'oposisi']","['sok', 'oposisi', 'sehat', 'ya', 'terima', 'aja', 'kekalahannya', 'tetep', 'menyuarakan', 'perubahan', 'ya', 'monggo', 'oposisi']","['sok', 'oposisi', 'sehat', 'ya', 'terima', 'aja', 'kalah', 'tetep', 'suara', 'ubah', 'ya', 'monggo', 'oposisi']",sok oposisi sehat ya terima aja kalah tetep suara ubah ya monggo oposisi
"Sebagai apa sih Anies di pemerintahan pak Prabowo?, awokwokwok 😂😂",Sebagai apa sih Anies di pemerintahan pak Prabowo awokwokwok,sebagai apa sih anies di pemerintahan pak prabowo awokwokwok,"['sebagai', 'apa', 'sih', 'anies', 'di', 'pemerintahan', 'pak', 'prabowo', 'awokwokwok']","['sebagai', 'apa', 'sih', 'anies', 'di', 'pemerintahan', 'pak', 'prabowo', 'awokwokwok']","['sih', 'anies', 'pemerintahan', 'prabowo', 'awokwokwok']","['sih', 'anies', 'perintah', 'prabowo', 'awokwokwok']",sih anies perintah prabowo awokwokwok
Hehehehehehe,Hehehehehehe,hehehehehehe,['hehehehehehe'],['hehehehehehe'],['hehehehehehe'],['hehehehehehe'],hehehehehehe
"Ga apa2 pak anies…
Silahkan melanjutkan halusinasimu",Ga apa pak anies Silahkan melanjutkan halusinasimu,ga apa pak anies silahkan melanjutkan halusinasimu,"['ga', 'apa', 'pak', 'anies', 'silahkan', 'melanjutkan', 'halusinasimu']","['enggak', 'apa', 'pak', 'anies', 'silahkan', 'melanjutkan', 'halusinasimu']","['anies', 'silahkan', 'melanjutkan', 'halusinasimu']","['anies', 'silah', 'lanjut', 'halusinasi']",anies silah lanjut halusinasi
"kemudian membuat Partai Baru, yg bernama Partai Perubahan. 😂",kemudian membuat Partai Baru yg bernama Partai Perubahan,kemudian membuat partai baru yg bernama partai perubahan,"['kemudian', 'membuat', 'partai', 'baru', 'yg', 'bernama', 'partai', 'perubahan']","['kemudian', 'membuat', 'partai', 'baru', 'yang', 'bernama', 'partai', 'perubahan']","['partai', 'bernama', 'partai', 'perubahan']","['partai', 'nama', 'partai', 'ubah']",partai nama partai ubah
Eeeh yang kalah masih aja ribet... Wong dirinya ga punya partai .. 😂,Eeeh yang kalah masih aja ribet Wong dirinya ga punya partai,eeeh yang kalah masih aja ribet wong dirinya ga punya partai,"['eeeh', 'yang', 'kalah', 'masih', 'aja', 'ribet', 'wong', 'dirinya', 'ga', 'punya', 'partai']","['eeeh', 'yang', 'kalah', 'masih', 'aja', 'ribet', 'wong', 'dirinya', 'enggak', 'punya', 'partai']","['eeeh', 'kalah', 'aja', 'ribet', 'partai']","['eeeh', 'kalah', 'aja', 'ribet', 'partai']",eeeh kalah aja ribet partai
BANGGA MENJADI OPOSISI 🔥🔥,BANGGA MENJADI OPOSISI,bangga menjadi oposisi,"['bangga', 'menjadi', 'oposisi']","['bangga', 'menjadi', 'oposisi']","['bangga', 'oposisi']","['bangga', 'oposisi']",bangga oposisi
Rompi oranye  siap siap,Rompi oranye siap siap,rompi oranye siap siap,"['rompi', 'oranye', 'siap', 'siap']","['rompi', 'oranye', 'siap', 'siap']","['rompi', 'oranye']","['rompi', 'oranye']",rompi oranye
Prabowo jg hak akan mau dia menjabat,Prabowo jg hak akan mau dia menjabat,prabowo jg hak akan mau dia menjabat,"['prabowo', 'jg', 'hak', 'akan', 'mau', 'dia', 'menjabat']","['prabowo', 'juga', 'hak', 'akan', 'mau', 'dia', 'menjabat']","['prabowo', 'hak', 'menjabat']","['prabowo', 'hak', 'jabat']",prabowo hak jabat
Baguslah udah jelas kalah juga,Baguslah udah jelas kalah juga,baguslah udah jelas kalah juga,"['baguslah', 'udah', 'jelas', 'kalah', 'juga']","['baguslah', 'udah', 'jelas', 'kalah', 'juga']","['baguslah', 'udah', 'kalah']","['bagus', 'udah', 'kalah']",bagus udah kalah
"Jadi Cagub DKI lagi pak, duel sama pak RK seruu atuh😂",Jadi Cagub DKI lagi pak duel sama pak RK seruu atuh,jadi cagub dki lagi pak duel sama pak rk seruu atuh,"['jadi', 'cagub', 'dki', 'lagi', 'pak', 'duel', 'sama', 'pak', 'rk', 'seruu', 'atuh']","['jadi', 'cagub', 'dki', 'lagi', 'pak', 'duel', 'sama', 'pak', 'rk', 'seruu', 'atuh']","['cagub', 'dki', 'duel', 'rk', 'seruu', 'atuh']","['cagub', 'dki', 'duel', 'rk', 'seruu', 'atuh']",cagub dki duel rk seruu atuh
Pegang omomgannya 😂,Pegang omomgannya,pegang omomgannya,"['pegang', 'omomgannya']","['pegang', 'omomgannya']","['pegang', 'omomgannya']","['pegang', 'omomgannya']",pegang omomgannya
Kumaha maneh we,Kumaha maneh we,kumaha maneh we,"['kumaha', 'maneh', 'we']","['kumaha', 'maneh', 'we']","['kumaha', 'maneh', 'we']","['maha', 'maneh', 'we']",maha maneh we
ramalan bang fahri berlaku gak ?,ramalan bang fahri berlaku gak,ramalan bang fahri berlaku gak,"['ramalan', 'bang', 'fahri', 'berlaku', 'gak']","['ramalan', 'bang', 'fahri', 'berlaku', 'enggak']","['ramalan', 'bang', 'fahri', 'berlaku']","['ramal', 'bang', 'fahri', 'laku']",ramal bang fahri laku
mau renovasi rumah ya ?,mau renovasi rumah ya,mau renovasi rumah ya,"['mau', 'renovasi', 'rumah', 'ya']","['mau', 'renovasi', 'rumah', 'ya']","['renovasi', 'rumah', 'ya']","['renovasi', 'rumah', 'ya']",renovasi rumah ya
"semangat Pak jd oposisi, tegak lurus dgn tema Perubahan👏🔥",semangat Pak jd oposisi tegak lurus dgn tema Perubahan,semangat pak jd oposisi tegak lurus dgn tema perubahan,"['semangat', 'pak', 'jd', 'oposisi', 'tegak', 'lurus', 'dgn', 'tema', 'perubahan']","['semangat', 'pak', 'jadi', 'oposisi', 'tegak', 'lurus', 'dengan', 'tema', 'perubahan']","['semangat', 'oposisi', 'tegak', 'lurus', 'tema', 'perubahan']","['semangat', 'oposisi', 'tegak', 'lurus', 'tema', 'ubah']",semangat oposisi tegak lurus tema ubah
Sorry Yee! Sorry! 🤪🤪🤪✌,Sorry Yee Sorry,sorry yee sorry,"['sorry', 'yee', 'sorry']","['sorry', 'yee', 'sorry']","['sorry', 'yee', 'sorry']","['sorry', 'yee', 'sorry']",sorry yee sorry
